1991,02,15,CAN I KICK IT?,A TRIBE CALLED QUEST
1991,02,16,(I'VE HAD) THE TIME OF MY LIFE {1990},BILL MEDLEY AND JENNIFER WARNES
1991,02,17,PLAY THAT FUNKY MUSIC,VANILLA ICE
1991,02,18,SENSITIVITY,RALPH TRESVANT
1991,02,19,ONLY YOU,PRAISE
1991,02,20,GET HERE,OLETA ADAMS
1991,02,21,ALL TOGETHER NOW,THE FARM
1991,02,22,ALL THE MAN THAT I NEED,WHITNEY HOUSTON
1991,02,23,THE GREASE MEGAMIX,JOHN TRAVOLTA AND OLIVIA NEWTON-JOHN
1991,02,24,SUMMER RAIN,BELINDA CARLISLE
1991,02,25,INTERNATIONAL BRIGHT YOUNG THING,JESUS JONES
1991,02,26,ICE ICE BABY,VANILLA ICE
1991,02,27,PREACHERMAN,BANANARAMA
1991,02,28,CRAZY {1990},PATSY CLINE
1991,02,29,FORGET ME NOTS,TONGUE 'N' CHEEK
1991,02,30,COMING OUT OF THE DARK,GLORIA ESTEFAN
1991,02,31,OUTSTANDING {1991},KENNY THOMAS
1991,02,32,YOU GOT THE LOVE,THE SOURCE
1991,02,33,BONEYARD,LITTLE ANGELS
1991,02,34,I'M NOT IN LOVE,WILL TO POWER
1991,02,35,SUMMER'S MAGIC,MARK SUMMERS
1991,02,36,THE NIGHT FEVER MEGAMIX,MIXMASTERS
1991,02,37,ALL TRUE MAN,ALEXANDER O'NEAL
1991,02,38,SOMEDAY,MARIAH CAREY
1991,02,39,PRAY,MC HAMMER
1991,02,40,DEDICATION,THIN LIZZY
1991,02,41,SMALLTOWN BOY (1991 REMIX),JIMMY SOMERVILLE WITH BRONSKI BEAT
1991,02,42,MY HEART THE BEAT,D-SHAKE
1991,02,43,MARY HAD A LITTLE BOY,SNAP!
1991,02,44,EVERYBODY NEEDS SOMEBODY,BIRDLAND
1991,02,45,BLUE HOTEL {1991},CHRIS ISAAK
1991,02,46,SATAN,ORBITAL
1991,02,47,MISS AMERICA,BIG DISH
1991,02,48,LOVE REARS ITS UGLY HEAD,LIVING COLOUR
1991,02,49,THE WAGON,DINOSAUR JR
1991,02,50,X, Y AND ZEE,POP WILL EAT ITSELF
1991,02,51,MUST BEE THE MUSIC,KING BEE
1991,02,52,ECHO MY HEART,LINDY LAYTON
1991,02,53,YOU'VE LOST THAT LOVIN' FEELIN' {1990},THE RIGHTEOUS BROTHERS
1991,02,54,ALL THIS TIME,STING
1991,02,55,FLY TO THE ANGELS,SLAUGHTER
1991,02,56,GOOD TIMES,JIMMY BARNES AND INXS
1991,02,57,ALWAYS THE SUN {1991},THE STRANGLERS
1991,02,58,THE WAY YOU DO THE THINGS YOU DO,UB40
1991,02,59,EVERY BEAT OF THE HEART,RAILWAY CHILDREN
1991,02,60,HOMICIDE/EXORCIST,SHADES OF RHYTHM
1991,02,61,TEAR DOWN THE WALLS {1991},NO SWEAT
1991,02,62,COULDN'T SAY GOODBYE,TOM JONES
1991,02,63,JUSTIFY MY LOVE,MADONNA
1991,02,64,BABY DON'T CRY,LALAH HATHAWAY
1991,02,65,TOTAL MIX,BLACK BOX
1991,02,66,THE BEE,SCIENTIST
1991,02,67,MAGIC STYLE,BADMAN
1991,02,68,BRING YOUR DAUGHTER... TO THE SLAUGHTER,IRON MAIDEN
1991,02,69,WHICH WAY SHOULD I JUMP?,MILLTOWN BROTHERS
1991,02,70,JOHNNY PANIC AND THE BIBLE OF DREAMS,JOHNNY PANIC AND THE BIBLE OF DREAMS
1991,02,71,MILES AWAY,WINGER
1991,02,72,BREAKAWAY,DONNA SUMMER
1991,02,73,IT'S TOO LATE FT DINA CARROLL,QUARTZ FEATURING DINA CARROLL
1991,02,74,THE KING IS HALF UNDRESSED,JELLYFISH
1991,02,75,BLOODSPORT FOR ALL,CARTER THE UNSTOPPABLE SEX MACHINE
1991,02,76,MYSTERIES OF LOVE,L.A. MIX
1991,02,77,BREATHE,MARIA McKEE
1991,02,78,COOL JERK,THE GO-GO'S
1991,02,79,THE GIRL I USED TO KNOW,BROTHER BEYOND
1991,02,80,EVERYBODY LET'S SOMEBODY LOVE,FRANK 'K' AND WISTON OFFICE
1991,02,81,DEREK WENT MAD,SHUT UP AND DANCE
1991,02,82,ONLY THE ONES WE LOVE,TANITA TIKARAM
1991,02,83,MAGGIE'S LAST PARTY,V.I.M.
1991,02,84,LOVE SO TRUE,TIM SIMENON
1991,02,85,EVERYWHERE I LOOK,DARYL HALL AND JOHN OATES
1991,02,86,THE SCORCHER/KIRK IS BACK,4 HERO
1991,02,87,FREEDOM,LONDON BOYS
1991,02,88,BIG CITY,SPACEMEN 3
1991,02,89,SATURDAY'S ANGELS,IF?
1991,02,90,SLIVER,NIRVANA
1991,02,91,HIGH ENOUGH,DAMN YANKEES
1991,02,92,A MATTER OF FACT,INNOCENCE
1991,02,93,SATURDAY NIGHT,BLUE NILE
1991,02,94,MOTOWN JUNK,MANIC STREET PREACHERS
1991,02,95,IF THIS IS LOVE,JJ
1991,02,96,MORNING WILL COME,JUNIOR GISCOMBE
1991,02,97,MR SANDMAN,3 TIMES DOPE
1991,02,98,MORE THAN I KNOW,LE
1991,02,99,TILL COMES THE MORNING,CACTUS RAIN
1991,02,100,TO HELL WITH POVERTY,GANG OF FOUR
1991,03,1,DO THE BARTMAN,SIMPSONS
1991,03,2,CRAZY FOR YOU {1991},MADONNA
1991,03,3,(I WANNA GIVE YOU) DEVOTION FT MC MIKEE FREEDOM,NOMAD FEATURING MC MIKEE FREEDOM
1991,03,4,YOU GOT THE LOVE,THE SOURCE
1991,03,5,SHOULD I STAY OR SHOULD I GO,THE CLASH
1991,03,6,GET HERE,OLETA ADAMS
1991,03,7,3AM ETERNAL FT THE CHILDREN OF THE REVOLUTION,KLF FEATURING THE CHILDREN OF THE REVOLUTION
1991,03,8,ALL RIGHT NOW {1991},FREE
1991,03,9,IN YER FACE,808 STATE
1991,03,10,MOVE YOUR BODY (ELEVATION),XPANSIONS
1991,03,11,WIGGLE IT,2 IN A ROOM
1991,03,12,OUTSTANDING {1991},KENNY THOMAS
1991,03,13,WHAT DO I HAVE TO DO,KYLIE MINOGUE
1991,03,14,ONLY YOU,PRAISE
1991,03,15,HERE COMES THE HAMMER,MC HAMMER
1991,03,16,AUBERGE,CHRIS REA
1991,03,17,G.L.A.D.,KIM APPLEBY
1991,03,18,BECAUSE I LOVE YOU (THE POSTMAN SONG),STEVIE B
1991,03,19,LOVE REARS ITS UGLY HEAD,LIVING COLOUR
1991,03,20,GOOD TIMES,JIMMY BARNES AND INXS
1991,03,21,LOVE WALKED IN,THUNDER
1991,03,22,THINK ABOUT... FT STEFY,DJH FEATURING STEFY
1991,03,23,GO FOR IT! (HEART AND FIRE),JOEY B ELLIS AND TYNETTA HARE
1991,03,24,I BELIEVE,EMF
1991,03,25,BLUE HOTEL {1991},CHRIS ISAAK
1991,03,26,HIPPY CHICK {1991},SOHO
1991,03,27,CRAZY,SEAL
1991,03,28,PLAY THAT FUNKY MUSIC,VANILLA ICE
1991,03,29,EVERY BEAT OF THE HEART,RAILWAY CHILDREN
1991,03,30,OUR FRANK,MORRISSEY
1991,03,31,UNFINISHED SYMPATHY,MASSIVE
1991,03,32,ADRENALIN (EP),N-JOI
1991,03,33,BEAUTIFUL LOVE,JULIAN COPE
1991,03,34,WHO? WHERE? WHY?,JESUS JONES
1991,03,35,FREE 'N' EASY,ALMIGHTY
1991,03,36,CRY FOR HELP,RICK ASTLEY
1991,03,37,HEAL THE PAIN,GEORGE MICHAEL
1991,03,38,GAMES,NEW KIDS ON THE BLOCK
1991,03,39,DON'T GO MESSIN' WITH MY HEART,MANTRONIX
1991,03,40,IT'S TOO LATE FT DINA CARROLL,QUARTZ FEATURING DINA CARROLL
1991,03,41,PEOPLE ARE STRANGE {1991},ECHO & THE BUNNYMEN
1991,03,42,LUDI,DREAM WARRIORS
1991,03,43,IF I LOVE U 2 NITE,MICA PARIS
